group_id,group_name,section_unit,role,person_id,person_name,affiliation
121,"Komise pro kategorizaci a úhradovou regulaci zdravotnických prostředků","SZT/OLZP","Členové",3316,"Ing. Michal Maštalíř","CzechMed - trvalý náhradní člen"
121,"Komise pro kategorizaci a úhradovou regulaci zdravotnických prostředků","SZT/OLZP","Členové",3783,"Ing. Marek Mikulka","SVPZP - trvalý náhradní člen"
121,"Komise pro kategorizaci a úhradovou regulaci zdravotnických prostředků","SZT/OLZP","Členové",1628,"Mgr. Vlastimil Milata","Pacientská rada ministra zdravotnictví - trvalý náhradní člen"
121,"Komise pro kategorizaci a úhradovou regulaci zdravotnických prostředků","SZT/OLZP","Členové",3871,"Mgr. Karolína Peštová","SÚKL"
121,"Komise pro kategorizaci a úhradovou regulaci zdravotnických prostředků","SZT/OLZP","Členové",1920,"Jana Petrenko","Ministerstvo zdravotnictví"
121,"Komise pro kategorizaci a úhradovou regulaci zdravotnických prostředků","SZT/OLZP","Členové",3318,"Bc. Vladan Princ","APZZP"
121,"Komise pro kategorizaci a úhradovou regulaci zdravotnických prostředků","SZT/OLZP","Členové",3975,"Mgr. Daniela Rrahmaniová","Ministerstvo zdravotnictví"
121,"Komise pro kategorizaci a úhradovou regulaci zdravotnických prostředků","SZT/OLZP","Členové",2180,"Ing. Marie Ředinová","Pacientská rada ministra zdravotnictví"
121,"Komise pro kategorizaci a úhradovou regulaci zdravotnických prostředků","SZT/OLZP","Členové",3321,"MUDr. Jan Šoupal, Ph.D.","ČLS JEP"
121,"Komise pro kategorizaci a úhradovou regulaci zdravotnických prostředků","SZT/OLZP","Členové",4097,"Ing. Jakub Šourek","VZP ČR – trvalý náhradní člen"
121,"Komise pro kategorizaci a úhradovou regulaci zdravotnických prostředků","SZT/OLZP","Členové",4096,"Mgr. Stanislav Verosta","Ministerstvo zdravotnictví"
121,"Komise pro kategorizaci a úhradovou regulaci zdravotnických prostředků","SZT/OLZP","Členové",3315,"Mgr. Jan Zahálka","SČOO"
131,"Řídící rada pro implementaci CZ-DRG do resortu zdravotnictví","SE/CAU","Předseda",2126,"Ing. Helena Rögnerová",""
131,"Řídící rada pro implementaci CZ-DRG do resortu zdravotnictví","SE/CAU","Místopředseda",450,"prof. RNDr. Ladislav Dušek, Ph.D.",""
131,"Řídící rada pro implementaci CZ-DRG do resortu zdravotnictví","SE/CAU","Členové",3185,"Ing. Markéta Bartůňková",""
131,"Řídící rada pro implementaci CZ-DRG do resortu zdravotnictví","SE/CAU","Členové",94,"MUDr. Jiří Běhounek",""
131,"Řídící rada pro implementaci CZ-DRG do resortu zdravotnictví","SE/CAU","Členové",3286,"Ing. Michal Čarvaš, MBA",""
131,"Řídící rada pro implementaci CZ-DRG do resortu zdravotnictví","SE/CAU","Členové",3376,"MUDr. Pavel Frňka",""
131,"Řídící rada pro implementaci CZ-DRG do resortu zdravotnictví","SE/CAU","Členové",3378,"Ing. Petr Hrabák, MHA",""
131,"Řídící rada pro implementaci CZ-DRG do resortu zdravotnictví","SE/CAU","Členové",821,"doc. Ing. Jaroslav Hrabák, Ph.D.",""
131,"Řídící rada pro implementaci CZ-DRG do resortu zdravotnictví","SE/CAU","Členové",3375,"JUDr. Václav Janalík, MBA",""
131,"Řídící rada pro implementaci CZ-DRG do resortu zdravotnictví","SE/CAU","Členové",3382,"MUDr. David Kadaňka",""
131,"Řídící rada pro implementaci CZ-DRG do resortu zdravotnictví","SE/CAU","Členové",1110,"MUDr. Renata Knorová, MBA",""
131,"Řídící rada pro implementaci CZ-DRG do resortu zdravotnictví","SE/CAU","Členové",1336,"MUDr. Zdeňka Kučerová Salcman, MBA, LL.M.",""
131,"Řídící rada pro implementaci CZ-DRG do resortu zdravotnictví","SE/CAU","Členové",1354,"Ing. Jaroslava Kunová",""
131,"Řídící rada pro implementaci CZ-DRG do resortu zdravotnictví","SE/CAU","Členové",1404,"Ing. Jan Linda",""
131,"Řídící rada pro implementaci CZ-DRG do resortu zdravotnictví","SE/CAU","Členové",1616,"Ing. Jan Michálek",""
131,"Řídící rada pro implementaci CZ-DRG do resortu zdravotnictví","SE/CAU","Členové",1671,"Ing. Jiří Mrázek, MBA",""
131,"Řídící rada pro implementaci CZ-DRG do resortu zdravotnictví","SE/CAU","Členové",3379,"Pavel Nesměrák",""
131,"Řídící rada pro implementaci CZ-DRG do resortu zdravotnictví","SE/CAU","Členové",3377,"RNDr. Tomáš Pavlík, Ph.D.",""
131,"Řídící rada pro implementaci CZ-DRG do resortu zdravotnictví","SE/CAU","Členové",3374,"Ing. et Ing. Lenka Poliaková",""
131,"Řídící rada pro implementaci CZ-DRG do resortu zdravotnictví","SE/CAU","Členové",2056,"prof. MUDr. Roman Prymula, CSc., Ph.D.",""
131,"Řídící rada pro implementaci CZ-DRG do resortu zdravotnictví","SE/CAU","Členové",3266,"Ing. David Šmehlík, MHA",""
131,"Řídící rada pro implementaci CZ-DRG do resortu zdravotnictví","SE/CAU","Členové",3367,"JUDr. Mgr. Vladimíra Těšitelová, LL.M.",""
131,"Řídící rada pro implementaci CZ-DRG do resortu zdravotnictví","SE/CAU","Členové",3380,"Ing. Zdeněk Vitásek, MBA",""
131,"Řídící rada pro implementaci CZ-DRG do resortu zdravotnictví","SE/CAU","Členové",3028,"Mgr. Pavlína Žílová",""
141,"Pracovní skupina pro rozvoj a implementaci mezinárodních principů na podporu zdraví do systémů řízení kvality ve zdravotnických zařízeních","SZ/OZP","Předseda",3838,"Mgr. Lenka Hynštová",""
141,"Pracovní skupina pro rozvoj a implementaci mezinárodních principů na podporu zdraví do systémů řízení kvality ve zdravotnických zařízeních","SZ/OZP","Místopředseda",3089,"MUDr. Lenka Štěpánková, Ph.D.",""
141,"Pracovní skupina pro rozvoj a implementaci mezinárodních principů na podporu zdraví do systémů řízení kvality ve zdravotnických zařízeních","SZ/OZP","Členové",254,"Mgr. Jiřina Cahlíková, MBA",""
141,"Pracovní skupina pro rozvoj a implementaci mezinárodních principů na podporu zdraví do systémů řízení kvality ve zdravotnických zařízeních","SZ/OZP","Členové",3425,"MUDr. Soňa Csemyová",""
141,"Pracovní skupina pro rozvoj a implementaci mezinárodních principů na podporu zdraví do systémů řízení kvality ve zdravotnických zařízeních","SZ/OZP","Členové",4104,"Mgr. Hana Drábková",""
141,"Pracovní skupina pro rozvoj a implementaci mezinárodních principů na podporu zdraví do systémů řízení kvality ve zdravotnických zařízeních","SZ/OZP","Členové",4105,"Mgr. Monika Fatrová, MHA",""
141,"Pracovní skupina pro rozvoj a implementaci mezinárodních principů na podporu zdraví do systémů řízení kvality ve zdravotnických zařízeních","SZ/OZP","Členové",556,"Mgr. Pavlína Fridrichovská, Dis.",""
141,"Pracovní skupina pro rozvoj a implementaci mezinárodních principů na podporu zdraví do systémů řízení kvality ve zdravotnických zařízeních","SZ/OZP","Členové",573,"PhDr. Libuše Gavlasová, MBA",""
141,"Pracovní skupina pro rozvoj a implementaci mezinárodních principů na podporu zdraví do systémů řízení kvality ve zdravotnických zařízeních","SZ/OZP","Členové",4103,"Ing. Iva Hrnčiříková, Ph.D.",""
141,"Pracovní skupina pro rozvoj a implementaci mezinárodních principů na podporu zdraví do systémů řízení kvality ve zdravotnických zařízeních","SZ/OZP","Členové",4106,"Tomáš Kelbich, BBA, MHA",""
141,"Pracovní skupina pro rozvoj a implementaci mezinárodních principů na podporu zdraví do systémů řízení kvality ve zdravotnických zařízeních","SZ/OZP","Členové",1097,"Ing. Martina Klimková",""
141,"Pracovní skupina pro rozvoj a implementaci mezinárodních principů na podporu zdraví do systémů řízení kvality ve zdravotnických zařízeních","SZ/OZP","Členové",3843,"PhDr. Mgr. Hana Kubešová",""
141,"Pracovní skupina pro rozvoj a implementaci mezinárodních principů na podporu zdraví do systémů řízení kvality ve zdravotnických zařízeních","SZ/OZP","Členové",3427,"Mgr. Nina Müllerová",""
141,"Pracovní skupina pro rozvoj a implementaci mezinárodních principů na podporu zdraví do systémů řízení kvality ve zdravotnických zařízeních","SZ/OZP","Členové",3429,"Mgr. Kateřina Pokorná",""
141,"Pracovní skupina pro rozvoj a implementaci mezinárodních principů na podporu zdraví do systémů řízení kvality ve zdravotnických zařízeních","SZ/OZP","Členové",4052,"Šárka Tavanzi",""
141,"Pracovní skupina pro rozvoj a implementaci mezinárodních principů na podporu zdraví do systémů řízení kvality ve zdravotnických zařízeních","SZ/OZP","Členové",4051,"Mgr. Jana Vácová",""
141,"Pracovní skupina pro rozvoj a implementaci mezinárodních principů na podporu zdraví do systémů řízení kvality ve zdravotnických zařízeních","SZ/OZP","Členové",2768,"Ing. Monika Vaňhová, MBA",""
141,"Pracovní skupina pro rozvoj a implementaci mezinárodních principů na podporu zdraví do systémů řízení kvality ve zdravotnických zařízeních","SZ/OZP","Členové",3426,"MUDr. Lívia Večeřová, MBA",""
141,"Pracovní skupina pro rozvoj a implementaci mezinárodních principů na podporu zdraví do systémů řízení kvality ve zdravotnických zařízeních","SZ/OZP","Členové",2836,"Mgr. Marie Vlachová",""
148,"Pracovní skupina pro metodické řízení poskytovatelů zdravotnických záchranných služeb","SZ/OZP","Místopředseda",2507,"Ing. Mgr. Venuše Škampová","ředitelka OZP MZ"
148,"Pracovní skupina pro metodické řízení poskytovatelů zdravotnických záchranných služeb","SZ/OZP","Tajemník",602,"MUDr. Roman Gřegoř, MBA",""
148,"Pracovní skupina pro metodické řízení poskytovatelů zdravotnických záchranných služeb","SZ/OZP","Členové",549,"MUDr. Ondřej Franěk","SUMMK ČLS JEP- OŘ"
148,"Pracovní skupina pro metodické řízení poskytovatelů zdravotnických záchranných služeb","SZ/OZP","Členové",3477,"Ing. Markéta Galiová","Vedoucí OKP MZ"
148,"Pracovní skupina pro metodické řízení poskytovatelů zdravotnických záchranných služeb","SZ/OZP","Členové",858,"PhDr. Mgr. Bc. Vladimír Husárek, DiS., MBA, LL.M.","Komora záchranářů ZZS ČR"
148,"Pracovní skupina pro metodické řízení poskytovatelů zdravotnických záchranných služeb","SZ/OZP","Členové",3184,"Mgr. Petr Jarema",""
148,"Pracovní skupina pro metodické řízení poskytovatelů zdravotnických záchranných služeb","SZ/OZP","Členové",3520,"Ing. Vladimír Novotný","Komise RAK ČR pro zdravotnictví"
148,"Pracovní skupina pro metodické řízení poskytovatelů zdravotnických záchranných služeb","SZ/OZP","Členové",3098,"MUDr. Libor Seneta","AZZS ČR"
155,"Pracovní skupina pro dětskou a dorostovou psychiatrii","SZ","Předseda",577,"doc. MUDr. Michal Goetz, Ph.D.",""
155,"Pracovní skupina pro dětskou a dorostovou psychiatrii","SZ","Členové",437,"doc. MUDr. Iva Dudová, Ph.D.",""
155,"Pracovní skupina pro dětskou a dorostovou psychiatrii","SZ","Členové",3617,"Marie Hájek Salomonová, MSci.",""
155,"Pracovní skupina pro dětskou a dorostovou psychiatrii","SZ","Členové",3615,"MUDr. Tomáš Havelka",""
155,"Pracovní skupina pro dětskou a dorostovou psychiatrii","SZ","Členové",738,"MUDr. Iva Hodková",""
155,"Pracovní skupina pro dětskou a dorostovou psychiatrii","SZ","Členové",3109,"MUDr. Iveta Matějovská, CSc.",""
155,"Pracovní skupina pro dětskou a dorostovou psychiatrii","SZ","Členové",3618,"Alena Müllerová",""
155,"Pracovní skupina pro dětskou a dorostovou psychiatrii","SZ","Členové",1847,"MUDr. Simona Papežová",""
155,"Pracovní skupina pro dětskou a dorostovou psychiatrii","SZ","Členové",3176,"Mgr. Petr Peiger",""
155,"Pracovní skupina pro dětskou a dorostovou psychiatrii","SZ","Členové",2014,"MUDr. Michal Považan",""
155,"Pracovní skupina pro dětskou a dorostovou psychiatrii","SZ","Členové",3733,"Mgr. Ivana Svobodová",""
155,"Pracovní skupina pro dětskou a dorostovou psychiatrii","SZ","Členové",3731,"MUDr. Petra Tomášková",""
155,"Pracovní skupina pro dětskou a dorostovou psychiatrii","SZ","Členové",2715,"Ing. Štěpánka Tyburcová",""
155,"Pracovní skupina pro dětskou a dorostovou psychiatrii","SZ","Členové",3730,"MUDr. Petra Uhlíková",""
155,"Pracovní skupina pro dětskou a dorostovou psychiatrii","SZ","Členové",3732,"MUDr. Jan Uhlíř",""
155,"Pracovní skupina pro dětskou a dorostovou psychiatrii","SZ","Hosté",445,"Mgr. Oldřich Ďurech",""
155,"Pracovní skupina pro dětskou a dorostovou psychiatrii","SZ","Hosté",4144,"Mgr. Tomáš Jandáč, Ph.D.",""
155,"Pracovní skupina pro dětskou a dorostovou psychiatrii","SZ","Hosté",1390,"Mgr. Klára Šimáčková Laurenčíková",""
158,"Národní rada pro implementaci Národního onkologického programu","SZ/OZP","Předseda",4195,"MUDr. Patrik Zachar","vrchní ředitel sekce zdravotní péče MZd"
158,"Národní rada pro implementaci Národního onkologického programu","SZ/OZP","Místopředseda",2954,"Mgr. Jan Zapletal","vrchní ředitel sekce ekonomiky a zdravotního pojištění MZd"
158,"Národní rada pro implementaci Národního onkologického programu","SZ/OZP","Tajemník",4284,"Mgr. Eliška Svobodová","Odbor zdravotní péče MZd"
158,"Národní rada pro implementaci Národního onkologického programu","SZ/OZP","Členové",29,"prof. MUDr. Petr Arenberger, DrSc., MBA","Česká dermatovenerologická společnost ČLS JEP"
158,"Národní rada pro implementaci Národního onkologického programu","SZ/OZP","Členové",3307,"MUDr. Tomáš Boráň","ředitel Státního ústavu pro kontrolu léčiv"
158,"Národní rada pro implementaci Národního onkologického programu","SZ/OZP","Členové",221,"prof. MUDr. Tomáš Büchler, Ph.D.","Česká onkologická společnost ČLS JEP"
158,"Národní rada pro implementaci Národního onkologického programu","SZ/OZP","Členové",253,"MUDr. Hana Cabrnochová, MBA","Odborná společnost praktických dětských lékařů ČLS JEP"
158,"Národní rada pro implementaci Národního onkologického programu","SZ/OZP","Členové",264,"prof. MUDr. David Cibula, CSc., FCMA","Onkologická sekce České gynekologicko-porodnické společnosti ČLS JEP"
158,"Národní rada pro implementaci Národního onkologického programu","SZ/OZP","Členové",381,"doc. MUDr. Martin Doležel, Ph.D.","Společnost radiační onkologie, biologie a fyziky ČLS JEP"
158,"Národní rada pro implementaci Národního onkologického programu","SZ/OZP","Členové",450,"prof. RNDr. Ladislav Dušek, Ph.D.","Ústav zdravotnických informací a statistiky ČR"
158,"Národní rada pro implementaci Národního onkologického programu","SZ/OZP","Členové",520,"prof. MUDr. Jiří Ferda, Ph.D.","Radiologická společnost ČLS JEP"
158,"Národní rada pro implementaci Národního onkologického programu","SZ/OZP","Členové",536,"prof. MUDr. Jindřich Fínek, Ph.D.","Česká onkologická společnost ČLS JEP"
158,"Národní rada pro implementaci Národního onkologického programu","SZ/OZP","Členové",3308,"Mgr. Bc. Kateřina Grygarová","ředitelka Odboru evropských fondů a investičního rozvoje"
158,"Národní rada pro implementaci Národního onkologického programu","SZ/OZP","Členové",605,"prof. MUDr. Robert Gürlich, CSc.","Česká chirurgická společnost ČLS JEP"
158,"Národní rada pro implementaci Národního onkologického programu","SZ/OZP","Členové",4147,"prof. MUDr. Igor Kiss, Ph.D., MBA","Česká onkologická společnost ČLS JEP"
158,"Národní rada pro implementaci Národního onkologického programu","SZ/OZP","Členové",1110,"MUDr. Renata Knorová, MBA","Svaz zdravotních pojišťoven"
158,"Národní rada pro implementaci Národního onkologického programu","SZ/OZP","Členové",1453,"MUDr. Barbora Macková, MHA","hlavní hygienička ČR, ředitelka Státního zdravotního ústavu"
158,"Národní rada pro implementaci Národního onkologického programu","SZ/OZP","Členové",3469,"MUDr. Helena Sajdlová","Všeobecná zdravotní pojišťovna ČR"
158,"Národní rada pro implementaci Národního onkologického programu","SZ/OZP","Členové",2226,"doc. MUDr. Bohumil Seifert, Ph.D.","Společnost všeobecného lékařství ČLS JEP"
158,"Národní rada pro implementaci Národního onkologického programu","SZ/OZP","Členové",2270,"prof. MUDr. Jana Skřičková, CSc.","Česká pneumologická a ftizeologická společnost ČLS JEP"
158,"Národní rada pro implementaci Národního onkologického programu","SZ/OZP","Členové",2284,"MUDr. Ondřej Sláma, Ph.D.","Česká společnost paliativní medicíny ČLS JEP"
158,"Národní rada pro implementaci Národního onkologického programu","SZ/OZP","Členové",3929,"Mgr. Šárka Slavíková","Pacientská rada MZd"
158,"Národní rada pro implementaci Národního onkologického programu","SZ/OZP","Členové",2357,"prof. MUDr. Jan Starý, DrSc.","Česká hematologická společnost ČLS JEP"
158,"Národní rada pro implementaci Národního onkologického programu","SZ/OZP","Členové",3064,"Mgr. Alice Strnadová, MBA","ředitelka Odboru zdravotnických povolání"
